AREA,VEH_POWER,VEH_AGE,DRIV_AGE,BONUS_MALUS,VEH_BRAND,VEH_GAS,DENSITY,REGION,CLAIM_NB,CLAIM_MEAN_AMOUNT_CAPPED
C,9.0,10,46.0,80,B12,Regular,311,R22,1.0,1204.0
E,4.0,16,22.0,95,B3,Diesel,2740,R22,1.0,176.0
B,9.0,19,,95,B13,Regular,92,R22,1.0,1204.0
D,7.0,14,25.0,95,B2,Regular,930,R22,2.0,903.0
,6.0,9,40.0,90,B4,Regular,2740,R22,1.0,669.54
D,5.0,16,21.0,125,B2,Regular,930,R22,1.0,1204.0
A,5.0,0,56.0,50,B1,Regular,40,R22,1.0,500.0
C,6.0,6,46.0,50,B2,Diesel,169,R22,1.0,1204.0
E,6.0,7,27.0,71,B1,Diesel,2740,R22,1.0,1194.16
E,9.0,5,27.0,100,B2,Regular,2740,R22,1.0,1204.0
E,6.0,13,32.0,100,B1,Regular,2740,R22,1.0,1204.0
C,7.0,12,,50,B3,Regular,295,R24,1.0,3204.0
B,9.0,0,63.0,50,B12,Diesel,76,R24,1.0,444.65
C,6.0,6,45.0,50,B2,Diesel,376,R24,1.0,325.26
C,9.0,16,47.0,50,B5,Regular,262,R53,1.0,1204.0
C,6.0,14,42.0,65,B1,Diesel,473,R53,1.0,1204.0
C,5.0,12,21.0,50,B1,Regular,152,R53,1.0,1317.0
C,7.0,1,54.0,50,B2,Diesel,103,R53,1.0,1204.0
C,5.0,4,42.0,50,B2,Diesel,473,R53,2.0,1204.0
D,7.0,8,55.0,50,B1,Regular,796,R11,1.0,1508.55
C,12.0,4,,76,B11,Diesel,473,R53,1.0,355.59
E,5.0,9,48.0,50,B4,Diesel,9307,R82,1.0,79.99
E,10.0,8,50.0,148,B5,Diesel,9307,R82,1.0,602.0
E,5.0,2,40.0,51,B2,Diesel,9307,R82,1.0,984.72
E,7.0,2,63.0,50,B1,Diesel,3946,R82,1.0,1714.54
D,9.0,14,29.0,90,B3,Regular,1871,R82,1.0,1204.0
E,10.0,10,60.0,50,B10,Regular,2897,R82,1.0,5980.98
E,5.0,10,,80,B5,Diesel,8549,R82,1.0,27204.0
C,7.0,6,47.0,50,B2,Diesel,109,R24,1.0,14500.0
A,5.0,9,35.0,95,B4,Diesel,44,R24,1.0,1204.0
B,5.0,0,47.0,50,B1,Diesel,78,R24,1.0,200.0
A,6.0,14,37.0,50,B3,Regular,16,R24,1.0,602.0
E,5.0,1,39.0,78,B10,Diesel,9422,R11,1.0,1204.0
A,5.0,1,74.0,62,B2,Regular,13,R24,1.0,1204.0
B,4.0,2,54.0,50,B1,Diesel,67,R24,1.0,1356.45
A,5.0,10,34.0,112,B2,Diesel,20,R24,1.0,1204.0
A,6.0,1,28.0,95,B2,Diesel,23,R24,1.0,1204.0
A,5.0,10,68.0,50,B1,Regular,23,R24,1.0,602.0
A,4.0,13,19.0,95,B2,Regular,15,R24,1.0,1204.0
D,10.0,5,58.0,50,B6,Regular,1054,R24,1.0,1204.0
A,10.0,0,39.0,50,B13,Diesel,11,R24,1.0,3939.95
A,7.0,0,68.0,50,B3,Diesel,19,R24,1.0,602.0
C,6.0,3,49.0,50,B1,Diesel,405,R24,1.0,1204.0
A,7.0,3,53.0,50,B1,Regular,13,R24,1.0,1204.0
C,5.0,9,,50,B1,Diesel,405,R24,1.0,50000.0
C,8.0,14,,50,B6,Diesel,405,R24,1.0,1204.0
C,7.0,14,51.0,50,B2,Diesel,405,R24,1.0,1204.0
C,7.0,2,62.0,50,B2,Regular,405,R24,1.0,208.3
C,7.0,11,45.0,63,B1,Diesel,286,R24,1.0,1204.0
A,8.0,19,49.0,50,B2,Regular,23,R74,1.0,1204.0
C,5.0,3,51.0,61,B2,Diesel,235,R74,1.0,1204.0
B,6.0,15,54.0,50,B4,Regular,75,R52,1.0,1204.0
C,6.0,5,46.0,62,B3,Diesel,124,R52,1.0,1204.0
C,8.0,1,84.0,96,B12,Diesel,451,R52,1.0,1204.0
A,4.0,19,45.0,50,B1,Regular,5,R74,1.0,1204.0
C,5.0,4,56.0,50,B1,Diesel,213,R74,1.0,1208.03
A,6.0,6,47.0,50,B1,Diesel,45,R52,2.0,2454.295
B,7.0,14,56.0,62,B1,Regular,62,R21,1.0,8843.26
E,11.0,6,26.0,125,B1,Regular,3317,R93,1.0,1204.0
C,7.0,9,48.0,62,B2,Diesel,485,R52,1.0,1204.0
A,6.0,6,68.0,50,B1,Diesel,25,R74,1.0,447.31
B,7.0,7,31.0,100,B1,Regular,84,R52,1.0,2398.99
D,10.0,13,25.0,72,B3,Diesel,1704,R82,1.0,1204.0
D,7.0,15,33.0,100,B11,Regular,1704,R82,1.0,1204.0
A,7.0,19,59.0,50,B2,Diesel,31,R24,1.0,1204.0
,9.0,16,48.0,50,B1,Regular,15,R24,1.0,1204.0
C,5.0,12,47.0,50,B2,Diesel,399,R52,1.0,602.0
C,4.0,1,46.0,50,B2,Diesel,147,R26,1.0,335.95
C,7.0,6,28.0,75,B1,Diesel,214,R26,1.0,1204.0
C,9.0,11,44.0,62,B13,Regular,186,R24,2.0,1204.0
A,6.0,4,58.0,50,B2,Diesel,41,R24,1.0,2802.87
B,7.0,17,53.0,62,B12,Diesel,92,R91,1.0,1204.0
D,12.0,4,40.0,72,B11,Regular,983,R52,1.0,1204.0
A,5.0,12,22.0,118,B1,Regular,24,R52,1.0,1204.0
E,6.0,5,58.0,50,B2,Diesel,4128,R52,2.0,1204.0
E,6.0,3,28.0,90,B2,Regular,3317,R93,1.0,1204.0
E,6.0,4,69.0,50,B2,Diesel,3317,R93,1.0,1204.0
,10.0,1,67.0,50,B1,Diesel,421,R93,1.0,607.16
E,4.0,1,47.0,50,B1,Diesel,3317,R93,1.0,3572.95
E,4.0,3,32.0,60,B1,Regular,3317,R93,1.0,1204.0
E,7.0,0,68.0,50,B1,Regular,3317,R93,1.0,1204.0
E,7.0,15,47.0,50,B1,Regular,3317,R93,1.0,1674.41
E,5.0,7,28.0,75,B4,Regular,3317,R93,1.0,1204.0
C,6.0,25,44.0,62,B1,Diesel,132,R24,1.0,1204.0
E,5.0,5,21.0,95,B3,Regular,4116,R24,1.0,1204.0
C,6.0,10,54.0,50,B1,Diesel,182,R24,1.0,1204.0
C,5.0,11,50.0,50,B2,Regular,213,R74,1.0,1204.0
A,6.0,7,46.0,50,B3,Regular,26,R24,1.0,763.2
A,7.0,10,68.0,83,B10,Diesel,39,R24,1.0,933.36
B,11.0,26,42.0,62,B1,Diesel,66,R52,1.0,258.48
B,7.0,7,19.0,95,B1,Regular,85,R52,1.0,91.16
D,5.0,1,36.0,50,B5,Regular,1535,R72,1.0,1748.99
,7.0,3,86.0,50,B2,Regular,1287,R72,1.0,1204.0
A,6.0,3,38.0,54,B1,Diesel,9,R72,1.0,3204.0
B,6.0,6,52.0,72,B2,Diesel,65,R54,1.0,1204.0
D,4.0,17,48.0,118,B1,Regular,1287,R72,1.0,1204.0
A,10.0,4,78.0,50,B12,Regular,22,R72,1.0,1204.0
E,5.0,8,,90,B1,Regular,4348,R72,1.0,5000.0
C,5.0,7,51.0,50,B2,Diesel,261,R72,1.0,1204.0
C,9.0,10,80.0,50,B1,Regular,450,R72,1.0,1204.0
E,5.0,10,53.0,50,B3,Diesel,2906,R72,1.0,1721.01
D,7.0,8,36.0,50,B5,Regular,520,R72,1.0,1057.33
E,9.0,12,50.0,50,B1,Regular,4456,R72,1.0,142.97
E,5.0,3,35.0,68,B1,Regular,4348,R72,1.0,1204.0
B,11.0,12,58.0,50,B1,Diesel,67,R72,1.0,1704.0
E,4.0,7,46.0,50,B13,Regular,4348,R72,1.0,1204.0
C,4.0,4,54.0,50,B3,Diesel,109,R54,1.0,1204.0
C,4.0,16,20.0,95,B4,Diesel,131,R72,1.0,2616.51
E,10.0,1,40.0,67,B1,Regular,2580,R72,1.0,602.0
F,5.0,9,81.0,50,B1,Regular,27000,R11,1.0,1142.28
A,5.0,3,56.0,50,B2,Diesel,24,R26,1.0,4479.47
C,7.0,14,70.0,58,B2,Regular,342,R93,1.0,36.0
E,4.0,4,26.0,76,B2,Diesel,8884,R11,1.0,1204.0
C,11.0,4,30.0,68,B11,Diesel,222,R24,1.0,4204.0
A,4.0,10,20.0,95,B1,Regular,42,R24,1.0,307.04
C,4.0,2,29.0,68,B1,Diesel,222,R24,2.0,5096.71
C,5.0,7,52.0,50,B4,Diesel,136,R82,1.0,1204.0
C,13.0,0,53.0,50,B11,Diesel,398,R82,1.0,602.0
D,7.0,1,44.0,50,B11,Regular,593,R82,1.0,972.43
D,5.0,10,79.0,50,B2,Regular,593,R82,1.0,1204.0
C,8.0,6,34.0,90,B1,Diesel,135,R82,1.0,147.69
E,7.0,1,44.0,50,B14,Diesel,2074,R82,1.0,1204.0
E,11.0,10,56.0,95,B2,Regular,8455,R82,1.0,1204.0
C,6.0,5,40.0,50,B1,Regular,394,R24,1.0,602.87
A,9.0,2,62.0,50,B2,Regular,25,R24,1.0,1204.0
A,7.0,4,29.0,80,B2,Regular,43,R24,1.0,1204.0
D,6.0,1,46.0,95,B12,Diesel,798,R54,2.0,75.0
D,6.0,13,62.0,80,B1,Diesel,798,R54,1.0,1204.0
D,7.0,9,51.0,50,B1,Regular,1974,R54,1.0,1204.0
A,5.0,11,28.0,100,B1,Regular,27,R54,1.0,74.99
A,4.0,5,42.0,50,B3,Diesel,19,R54,1.0,1204.0
E,5.0,3,,95,B3,Diesel,3301,R73,1.0,359.25
A,6.0,4,30.0,60,B1,Diesel,42,R54,1.0,3000.0
D,10.0,13,35.0,65,B1,Regular,670,R82,1.0,1324.27
D,10.0,0,56.0,50,B10,Diesel,1974,R54,1.0,13280.45
A,6.0,14,37.0,58,B1,Diesel,25,R54,1.0,75.0
C,8.0,14,37.0,100,B13,Diesel,278,R54,1.0,1204.0
D,10.0,3,40.0,50,B1,Regular,678,R54,1.0,1204.0
D,4.0,10,21.0,100,B6,Regular,1974,R54,1.0,1204.0
D,8.0,12,28.0,95,B1,Diesel,927,R31,1.0,213.21
D,5.0,5,50.0,50,B5,Regular,1386,R31,1.0,2402.24
E,14.0,4,37.0,50,B11,Regular,2658,R82,1.0,602.0
C,10.0,3,29.0,61,B1,Regular,310,R31,1.0,1204.0
D,14.0,4,37.0,100,B2,Regular,1214,R31,1.0,602.0
D,7.0,13,49.0,50,B1,Regular,1466,R31,1.0,1261.11
B,6.0,11,50.0,50,B2,Regular,77,R23,1.0,950.33
D,4.0,11,56.0,62,B2,Diesel,1978,R31,1.0,1204.0
D,7.0,19,24.0,100,B2,Regular,1466,R31,2.0,1204.0
C,5.0,19,22.0,112,B2,Regular,285,R53,1.0,602.0
E,8.0,6,47.0,50,B3,Diesel,3021,R53,1.0,726.68
E,10.0,11,32.0,64,B5,Diesel,3021,R53,1.0,1204.0
D,5.0,20,45.0,57,B1,Regular,1313,R24,1.0,1204.0
C,5.0,3,47.0,56,B2,Regular,102,R24,2.0,903.0
E,7.0,2,30.0,67,B3,Diesel,3599,R11,1.0,1704.0
C,7.0,8,26.0,64,B2,Regular,214,R24,1.0,80.5
B,5.0,1,67.0,62,B2,Regular,50,R24,2.0,1204.0
D,6.0,8,40.0,64,B1,Regular,1313,R24,1.0,80.5
C,7.0,15,55.0,50,B2,Diesel,298,R24,1.0,1204.0
D,6.0,4,30.0,64,B5,Diesel,645,R91,1.0,1204.0
D,6.0,4,26.0,95,B1,Diesel,533,R93,1.0,5742.3
D,5.0,5,21.0,95,B4,Regular,1326,R93,1.0,76.0
D,5.0,5,28.0,60,B5,Regular,721,R93,1.0,80.0
D,4.0,14,36.0,100,B2,Regular,1326,R93,1.0,3778.01
D,6.0,15,36.0,100,B3,Regular,1326,R93,1.0,1204.0
D,7.0,15,25.0,95,B1,Regular,1326,R93,1.0,1204.0
C,4.0,15,37.0,50,B3,Diesel,233,R93,2.0,537.6
D,5.0,9,45.0,95,B4,Diesel,1326,R93,2.0,1371.81
C,6.0,12,48.0,50,B1,Diesel,186,R93,1.0,98.64
C,7.0,8,37.0,66,B4,Diesel,233,R93,2.0,1277.255
A,8.0,0,79.0,50,B12,Diesel,46,R82,1.0,459.28
D,7.0,12,23.0,100,B6,Regular,1326,R93,1.0,1204.0
C,5.0,5,24.0,106,B1,Diesel,122,R25,1.0,1204.0
C,7.0,2,34.0,54,B2,Regular,247,R25,1.0,1204.0
C,10.0,4,38.0,54,B4,Regular,189,R82,1.0,1521.89
B,6.0,12,,50,B2,Diesel,91,R24,1.0,549.63
,5.0,10,,90,B5,Diesel,614,R24,1.0,1625.16
A,4.0,15,50.0,50,B1,Regular,44,R24,1.0,1204.0
A,5.0,3,50.0,77,B3,Diesel,44,R24,1.0,1704.0
F,5.0,7,52.0,64,B4,Diesel,13719,R11,1.0,412.83
C,7.0,22,51.0,50,B2,Regular,192,R24,1.0,82.52
C,5.0,17,61.0,50,B1,Regular,115,R24,1.0,3204.0
D,6.0,10,50.0,50,B6,Diesel,854,R82,1.0,1204.0
E,8.0,12,31.0,68,B6,Regular,4939,R11,1.0,117.46
B,7.0,13,,57,B2,Diesel,81,R82,1.0,59.0
E,9.0,14,22.0,100,B3,Regular,3688,R82,1.0,103.1
E,5.0,14,26.0,80,B3,Regular,3688,R82,1.0,1204.0
E,4.0,15,,100,B1,Regular,3688,R82,1.0,1204.0
D,6.0,8,22.0,95,B1,Diesel,854,R82,1.0,1204.0
E,7.0,2,35.0,50,B1,Diesel,3688,R82,2.0,629.18
E,6.0,1,53.0,50,B11,Regular,3657,R82,1.0,1204.0
D,11.0,10,33.0,51,B4,Regular,1110,R82,1.0,1894.0
E,4.0,13,66.0,66,B3,Diesel,3688,R82,1.0,4204.0
C,5.0,2,50.0,50,B2,Diesel,175,R53,1.0,2850.0
E,5.0,5,54.0,50,B5,Regular,4253,R72,2.0,1602.0
E,6.0,1,46.0,50,B3,Diesel,3386,R53,1.0,86.49
C,6.0,6,24.0,95,B2,Regular,461,R53,1.0,2632.02
E,6.0,10,29.0,100,B1,Diesel,3386,R53,1.0,906.48
E,5.0,8,21.0,100,B1,Regular,4762,R93,1.0,8617.32
E,4.0,14,37.0,100,B6,Regular,4762,R93,1.0,1204.0
C,7.0,5,57.0,50,B13,Diesel,165,R53,1.0,1204.0
C,4.0,14,34.0,64,B2,Diesel,165,R53,1.0,1204.0
C,5.0,9,46.0,50,B1,Regular,109,R53,1.0,802.0
B,9.0,12,33.0,100,B1,Regular,98,R53,1.0,1234.68
C,5.0,7,30.0,80,B1,Diesel,359,R53,1.0,2204.0
D,6.0,7,45.0,63,B3,Regular,766,R11,1.0,1543.66
A,6.0,8,46.0,50,B3,Regular,29,R11,1.0,3204.0
E,10.0,1,,112,B11,Regular,2399,R24,1.0,1204.0
A,7.0,15,19.0,125,B3,Regular,46,R11,1.0,602.0
E,4.0,1,24.0,95,B1,Diesel,2399,R24,2.0,1434.22
D,4.0,1,35.0,50,B1,Diesel,856,R24,1.0,607.43
E,8.0,13,66.0,95,B2,Diesel,3274,R11,1.0,1204.0
D,5.0,12,30.0,100,B1,Diesel,856,R24,1.0,31204.0
C,6.0,6,19.0,51,B1,Diesel,433,R11,1.0,1204.0
,6.0,1,44.0,50,B6,Regular,388,R24,1.0,602.0
C,4.0,15,22.0,112,B5,Diesel,388,R24,1.0,797.89
D,9.0,14,46.0,50,B2,Regular,856,R24,1.0,1204.0
E,5.0,6,34.0,51,B5,Regular,5539,R11,1.0,888.82
C,7.0,14,24.0,100,B1,Regular,388,R24,2.0,705.68
D,7.0,11,30.0,50,B1,Regular,1495,R24,1.0,1204.0
D,5.0,3,43.0,50,B2,Regular,1296,R24,1.0,70.56
,7.0,15,58.0,50,B5,Diesel,4116,R24,1.0,151.13
E,6.0,7,45.0,50,B1,Diesel,2715,R24,1.0,8704.0
C,4.0,2,47.0,85,B3,Regular,251,R24,1.0,1204.0
E,4.0,17,38.0,85,B1,Regular,2044,R24,1.0,800.21
A,8.0,16,53.0,71,B1,Diesel,10,R24,1.0,1204.0
A,6.0,1,27.0,95,B2,Regular,44,R24,1.0,1204.0
A,10.0,16,22.0,80,B2,Regular,30,R24,1.0,156.37
C,4.0,17,49.0,53,B2,Regular,137,R24,2.0,1204.0
A,7.0,6,22.0,100,B1,Regular,31,R24,1.0,4263.11
A,5.0,0,62.0,50,B2,Diesel,44,R24,1.0,71.52
D,7.0,9,33.0,54,B6,Regular,658,R93,1.0,1204.0
E,5.0,6,61.0,76,B3,Regular,2733,R93,1.0,871.7
,5.0,12,50.0,95,B3,Regular,2733,R93,1.0,1204.0
E,6.0,10,45.0,50,B2,Regular,4762,R93,1.0,2078.34
A,7.0,5,63.0,50,B1,Regular,22,R93,1.0,138.29
D,14.0,2,66.0,50,B10,Regular,682,R93,1.0,948.22
E,4.0,10,44.0,50,B6,Regular,2733,R93,1.0,408.11
E,6.0,9,24.0,80,B1,Regular,2446,R93,1.0,1204.0
E,5.0,0,83.0,62,B3,Regular,2733,R93,1.0,1204.0
E,4.0,7,37.0,118,B1,Regular,2733,R93,1.0,1204.0
E,7.0,18,40.0,100,B1,Diesel,2733,R93,1.0,1204.0
E,5.0,12,20.0,100,B1,Regular,4762,R93,1.0,239.16
C,4.0,15,,50,B2,Regular,214,R26,1.0,12.89
C,8.0,1,35.0,65,B3,Diesel,214,R26,1.0,1204.0
B,10.0,15,31.0,85,B2,Regular,81,R24,1.0,101.29
C,4.0,3,28.0,80,B2,Regular,214,R26,1.0,2756.04
C,4.0,7,21.0,125,B1,Regular,214,R26,1.0,1204.0
A,9.0,3,58.0,64,B6,Diesel,26,R26,1.0,602.0
C,6.0,3,61.0,50,B1,Regular,214,R26,1.0,1204.0
A,7.0,16,65.0,50,B2,Diesel,15,R26,1.0,1204.0
B,5.0,5,54.0,50,B2,Diesel,99,R24,1.0,1204.0
E,10.0,1,50.0,50,B12,Regular,8549,R82,1.0,2787.28
D,6.0,11,21.0,118,B2,Regular,1381,R82,1.0,1204.0
E,5.0,11,30.0,80,B2,Regular,2212,R82,1.0,766.76
C,9.0,1,59.0,50,B2,Regular,141,R82,1.0,1204.0
E,9.0,3,47.0,90,B10,Diesel,2897,R82,1.0,1204.0
E,10.0,7,42.0,50,B10,Regular,9307,R82,1.0,2638.42
E,7.0,3,,80,B12,Regular,8549,R82,1.0,358.13
E,6.0,4,35.0,100,B1,Regular,9307,R82,2.0,1860.16
D,8.0,16,45.0,50,B10,Diesel,1381,R82,1.0,889.59
D,6.0,14,47.0,68,B1,Diesel,1381,R82,1.0,6204.0
E,8.0,3,49.0,51,B10,Diesel,9307,R82,1.0,1204.0
D,8.0,14,47.0,68,B6,Diesel,1381,R82,1.0,1204.0
E,9.0,1,44.0,50,B2,Regular,8549,R82,1.0,1204.0
D,6.0,7,51.0,85,B6,Diesel,528,R52,1.0,1204.0
C,8.0,13,20.0,95,B3,Regular,153,R54,1.0,781.7
C,9.0,14,20.0,95,B1,Regular,153,R54,1.0,3204.0
C,13.0,0,33.0,68,B13,Diesel,153,R54,1.0,82.88
B,6.0,21,32.0,90,B1,Diesel,94,R54,1.0,433.3
A,11.0,14,41.0,62,B1,Diesel,11,R24,1.0,1204.0
C,6.0,13,20.0,118,B1,Regular,308,R24,1.0,1204.0
D,4.0,13,19.0,90,B1,Regular,1054,R24,2.0,183.005
A,7.0,17,43.0,58,B2,Regular,18,R24,1.0,1204.0
D,6.0,7,,95,B2,Diesel,568,R24,1.0,152.5
,8.0,15,52.0,100,B1,Diesel,49,R24,1.0,1204.0
A,6.0,9,50.0,69,B1,Diesel,41,R24,2.0,903.0
D,8.0,13,59.0,50,B10,Diesel,1054,R24,1.0,1895.0
E,7.0,18,26.0,100,B1,Regular,4116,R24,1.0,41204.0
A,6.0,12,41.0,50,B3,Regular,13,R73,1.0,2779.14
A,6.0,11,43.0,52,B2,Regular,16,R72,1.0,516.97
E,7.0,14,22.0,125,B1,Regular,2620,R72,1.0,1641.77
B,6.0,8,47.0,50,B2,Diesel,58,R72,1.0,1204.0
D,6.0,6,,50,B3,Diesel,685,R72,1.0,3143.43
E,7.0,18,29.0,95,B5,Regular,2620,R72,1.0,1204.0
C,7.0,12,18.0,95,B11,Regular,149,R24,1.0,1204.0
D,5.0,9,,100,B1,Regular,1630,R11,2.0,924.58
B,7.0,6,50.0,50,B5,Diesel,96,R53,1.0,1204.0
B,7.0,8,19.0,100,B1,Diesel,57,R52,1.0,1425.15
D,7.0,10,27.0,100,B11,Regular,1408,R52,1.0,1506.38
D,4.0,8,30.0,90,B1,Regular,1313,R24,1.0,113.0
C,6.0,13,77.0,50,B2,Regular,101,R24,1.0,1204.0
D,7.0,8,50.0,50,B1,Regular,1313,R24,1.0,4546.37
C,6.0,17,55.0,125,B2,Diesel,155,R24,1.0,1070.89
B,4.0,11,41.0,50,B4,Regular,82,R24,1.0,1204.0
A,8.0,1,74.0,62,B2,Diesel,45,R24,1.0,1204.0
C,7.0,1,45.0,62,B5,Diesel,252,R24,1.0,945.39
B,4.0,16,19.0,100,B2,Regular,72,R24,1.0,1204.0
B,6.0,13,19.0,125,B1,Diesel,72,R24,1.0,1204.0
B,7.0,14,33.0,50,B1,Regular,52,R24,1.0,39.48
C,6.0,17,53.0,50,B1,Diesel,295,R24,1.0,602.0
A,6.0,2,27.0,90,B2,Diesel,47,R24,1.0,3704.0
A,7.0,7,45.0,50,B11,Diesel,22,R24,1.0,1204.0
C,7.0,13,19.0,100,B3,Regular,295,R24,1.0,1579.63
C,8.0,1,27.0,81,B2,Regular,124,R24,1.0,1204.0
A,8.0,2,42.0,50,B1,Diesel,48,R24,1.0,602.0
B,6.0,7,24.0,85,B2,Regular,82,R24,1.0,1204.0
A,4.0,2,43.0,50,B2,Diesel,30,R24,1.0,1204.0
C,7.0,5,54.0,62,B13,Diesel,399,R24,1.0,1204.0
C,5.0,3,49.0,50,B2,Diesel,399,R24,1.0,1709.7
C,6.0,6,29.0,57,B4,Diesel,399,R24,1.0,3240.21
,6.0,4,58.0,72,B2,Diesel,1054,R24,1.0,951.25
C,7.0,7,21.0,95,B1,Diesel,399,R24,1.0,306.84
C,6.0,14,43.0,100,B2,Regular,399,R24,1.0,1204.0
C,7.0,14,37.0,112,B1,Regular,399,R24,1.0,602.0
C,7.0,10,20.0,125,B11,Regular,111,R24,1.0,703.74
D,9.0,5,47.0,50,B2,Regular,1232,R93,1.0,3626.71
E,5.0,16,75.0,50,B2,Diesel,3744,R93,1.0,1204.0
E,9.0,24,46.0,50,B5,Diesel,2715,R93,2.0,1204.0
D,6.0,5,,95,B3,Regular,613,R93,1.0,900.01
B,4.0,1,59.0,50,B6,Diesel,75,R93,1.0,2236.76
E,6.0,4,55.0,50,B1,Diesel,3744,R93,1.0,1204.0
E,7.0,1,69.0,50,B2,Regular,2715,R93,2.0,1204.0
D,6.0,11,46.0,50,B1,Diesel,566,R93,1.0,1204.0
C,8.0,1,45.0,50,B3,Diesel,147,R93,1.0,424.46
E,6.0,18,23.0,125,B1,Regular,3744,R93,1.0,3704.0
D,4.0,14,46.0,50,B2,Regular,566,R93,1.0,1204.0
B,7.0,1,62.0,50,B5,Diesel,55,R25,1.0,1204.0
A,6.0,13,22.0,95,B1,Diesel,14,R74,1.0,1204.0
C,11.0,4,41.0,50,B13,Diesel,303,R23,1.0,80.0
B,11.0,6,44.0,62,B1,Diesel,65,R25,1.0,3204.0
C,8.0,6,,125,B12,Diesel,257,R25,1.0,1204.0
C,7.0,9,55.0,50,B1,Diesel,293,R25,1.0,201.51
B,7.0,5,45.0,50,B1,Diesel,75,R23,1.0,1204.0
C,5.0,10,25.0,90,B3,Diesel,134,R91,1.0,1204.0
A,5.0,15,77.0,50,B5,Diesel,27,R91,1.0,327.96
C,7.0,5,58.0,82,B11,Diesel,393,R91,1.0,651.13
C,6.0,14,56.0,50,B12,Regular,120,R91,1.0,1204.0
B,7.0,4,32.0,54,B4,Diesel,64,R91,1.0,1204.0
C,9.0,14,49.0,95,B2,Regular,393,R91,1.0,16.27
B,5.0,5,43.0,50,B2,Diesel,64,R52,2.0,1602.0
D,5.0,6,25.0,80,B3,Diesel,629,R53,1.0,2608.0
A,4.0,1,26.0,95,B2,Regular,32,R24,1.0,1204.0
E,7.0,17,38.0,95,B1,Regular,4128,R52,1.0,824.23
D,6.0,8,54.0,50,B5,Regular,983,R52,1.0,5204.0
D,11.0,10,61.0,50,B1,Regular,983,R52,1.0,1612.3
C,15.0,1,49.0,50,B11,Regular,490,R52,1.0,926.93
C,4.0,2,49.0,63,B5,Diesel,252,R24,1.0,1204.0
B,4.0,17,19.0,100,B2,Regular,71,R24,1.0,8861.5
B,4.0,17,19.0,100,B2,Regular,71,R24,1.0,1204.0
B,7.0,19,38.0,51,B2,Diesel,91,R24,1.0,1204.0
C,12.0,2,60.0,50,B12,Diesel,252,R24,1.0,1204.0
C,7.0,13,55.0,50,B1,Regular,369,R24,1.0,1204.0
C,6.0,2,42.0,50,B1,Diesel,298,R24,1.0,80.5
E,7.0,6,37.0,50,B1,Regular,4087,R53,1.0,1204.0
D,9.0,3,63.0,95,B2,Diesel,1313,R24,1.0,1204.0
F,13.0,5,67.0,50,B6,Regular,27000,R11,1.0,602.0
A,5.0,8,39.0,68,B1,Regular,29,R24,1.0,592.28
C,5.0,8,59.0,50,B1,Diesel,108,R53,1.0,1204.0
,8.0,0,34.0,75,B2,Diesel,24,R21,1.0,1204.0
D,11.0,4,,56,B10,Diesel,747,R53,1.0,780.81
,8.0,1,44.0,63,B12,Diesel,50,R53,1.0,1204.0
E,6.0,6,29.0,60,B2,Diesel,3021,R53,1.0,1204.0
D,9.0,13,52.0,50,B1,Regular,1296,R24,1.0,886.18
A,5.0,13,45.0,95,B5,Regular,15,R24,1.0,396.0
B,7.0,9,,50,B2,Regular,56,R24,1.0,1204.0
D,6.0,8,,95,B1,Diesel,1109,R24,1.0,1204.0
E,10.0,10,42.0,64,B5,Regular,4116,R24,1.0,1204.0
E,9.0,15,39.0,54,B1,Regular,4116,R24,1.0,1204.0
C,4.0,2,49.0,50,B3,Regular,358,R24,1.0,957.83
E,10.0,12,24.0,125,B10,Diesel,2715,R24,1.0,1204.0
E,5.0,6,44.0,85,B3,Diesel,2044,R24,1.0,74.14
C,6.0,1,57.0,50,B1,Diesel,102,R24,1.0,200.0
C,5.0,16,52.0,50,B5,Regular,109,R24,1.0,1204.0
B,6.0,1,32.0,54,B2,Diesel,78,R24,1.0,3056.97
C,5.0,3,51.0,65,B2,Diesel,101,R24,1.0,282.16
C,7.0,16,32.0,50,B11,Diesel,105,R24,1.0,1204.0
B,7.0,22,32.0,76,B1,Regular,78,R24,1.0,1074.16
B,7.0,16,32.0,95,B5,Diesel,78,R24,1.0,2000.0
B,11.0,6,26.0,118,B3,Regular,86,R24,1.0,1300.92
B,14.0,3,41.0,63,B1,Regular,92,R24,1.0,1204.0
C,6.0,9,61.0,50,B2,Diesel,155,R24,1.0,1204.0
E,6.0,3,25.0,100,B2,Diesel,3339,R11,1.0,1204.0
A,6.0,3,63.0,50,B1,Diesel,10,R24,1.0,2330.33
E,4.0,14,21.0,100,B2,Regular,4116,R24,1.0,1204.0
E,7.0,3,21.0,156,B2,Regular,4116,R24,1.0,1204.0
A,8.0,16,53.0,50,B2,Diesel,27,R24,1.0,1204.0
D,5.0,3,42.0,62,B1,Regular,1468,R93,1.0,9425.66
A,10.0,8,34.0,51,B4,Regular,43,R41,1.0,1204.0
E,11.0,3,44.0,90,B10,Regular,3301,R73,1.0,4589.6
B,9.0,5,61.0,50,B12,Diesel,93,R25,1.0,1204.0
E,7.0,10,24.0,125,B4,Regular,3317,R93,1.0,1204.0
C,5.0,15,52.0,62,B6,Regular,285,R41,1.0,1204.0
C,9.0,14,20.0,100,B3,Regular,121,R82,1.0,50000.0
